gc,target,w
0.8,1,271
0.2,3,272
0.21,14,272
0.22,19,272
0.23,20,272
0.24,37,272
0.25,70,272
0.26,115,272
0.27,107,272
0.28,188,272
0.29,233,272
0.3,201,272
0.31,340,272
0.32,336,272
0.33,436,272
0.34,301,272
0.35,459,272
0.36,506,272
0.37,315,272
0.38,478,272
0.39,499,272
0.4,428,272
0.41,315,272
0.42,438,272
0.43,418,272
0.44,437,272
0.45,243,272
0.46,394,272
0.47,351,272
0.48,192,272
0.49,281,272
0.5,264,272
0.51,244,272
0.52,154,272
0.53,207,272
0.54,164,272
0.55,115,272
0.56,123,272
0.57,97,272
0.58,68,272
0.59,37,272
0.6,48,272
0.61,34,272
0.62,46,272
0.63,18,272
0.64,25,272
0.65,22,272
0.66,14,272
0.67,20,272
0.68,16,272
0.69,8,272
0.7,6,272
0.71,8,272
0.72,5,272
0.73,3,272
0.74,10,272
0.75,3,272
0.76,3,272
0.77,2,272
0.78,2,272
0.79,2,272
0.8,1,272
0.2,4,273
0.21,14,273
0.22,17,273
0.23,28,273
0.24,25,273
0.25,66,273
0.26,107,273
0.27,159,273
0.28,139,273
0.29,226,273
0.3,288,273
0.31,222,273
0.32,348,273
0.33,439,273
0.34,439,273
0.35,302,273
0.36,493,273
0.37,497,273
0.38,472,273
0.39,334,273
0.4,427,273
0.41,466,273
0.42,450,273
0.43,263,273
0.44,415,273
0.45,407,273
0.46,250,273
0.47,333,273
0.48,307,273
0.49,285,273
0.5,177,273
0.51,246,273
0.52,227,273
0.53,196,273
0.54,114,273
0.55,163,273
0.56,119,273
0.57,61,273
0.58,74,273
0.59,59,273
0.6,41,273
0.61,23,273
0.62,43,273
0.63,37,273
0.64,21,273
0.65,12,273
0.66,27,273
0.67,16,273
0.68,14,273
0.69,3,273
0.7,12,273
0.71,7,273
0.72,4,273
0.73,6,273
0.74,7,273
0.75,4,273
0.76,2,273
0.77,2,273
0.78,2,273
0.79,2,273
0.8,1,273
0.2,6,274
0.21,12,274
0.22,15,274
0.23,27,274
0.24,36,274
0.25,47,274
0.26,110,274
0.27,151,274
0.28,198,274
0.29,158,274
0.3,280,274
0.31,330,274
0.32,349,274
0.33,308,274
0.34,440,274
0.35,452,274
0.36,505,274
0.37,331,274
0.38,474,274
0.39,474,274
0.4,290,274
0.41,453,274
0.42,449,274
0.43,406,274
0.44,285,274
0.45,399,274
0.46,365,274
0.47,357,274
0.48,187,274
0.49,289,274
0.5,256,274
0.51,248,274
0.52,154,274
0.53,199,274
0.54,167,274
0.55,159,274
0.56,80,274
0.57,91,274
0.58,70,274
0.59,61,274
0.6,24,274
0.61,37,274
0.62,48,274
0.63,17,274
0.64,24,274
0.65,21,274
0.66,27,274
0.67,10,274
0.68,12,274
0.69,11,274
0.7,9,274
0.71,5,274
0.72,6,274
0.73,6,274
0.74,8,274
0.75,1,274
0.76,4,274
0.77,2,274
0.78,2,274
0.79,2,274
0.8,1,274
0.2,5,275
0.21,15,275
0.22,7,275
0.23,31,275
0.24,33,275
0.25,73,275
0.26,77,275
0.27,141,275
0.28,200,275
0.29,224,275
0.3,206,275
0.31,330,275
0.32,318,275
0.33,456,275
0.34,293,275
0.35,465,275
0.36,488,275
0.37,493,275
0.38,321,275
0.39,466,275
0.4,429,275
0.41,460,275
0.42,306,275
0.43,407,275
0.44,402,275
0.45,432,275
0.46,229,275
0.47,330,275
0.48,313,275
0.49,274,275
0.5,172,275
0.51,252,275
0.52,223,275
0.53,198,275
0.54,121,275
0.55,157,275
0.56,121,275
0.57,79,275
0.58,53,275
0.59,57,275
0.6,43,275
0.61,34,275
0.62,33,275
0.63,32,275
0.64,22,275
0.65,23,275
0.66,16,275
0.67,18,275
0.68,12,275
0.69,11,275
0.7,5,275
0.71,9,275
0.72,4,275
0.73,6,275
0.74,6,275
0.75,3,275
0.76,4,275
0.77,2,275
0.78,1,275
0.79,3,275
0.8,1,275
0.2,7,276
0.21,15,276
0.22,14,276
0.23,22,276
0.24,29,276
0.25,70,276
0.26,117,276
0.27,95,276
0.28,194,276
0.29,226,276
0.3,288,276
0.31,223,276
0.32,327,276
0.33,441,276
0.34,455,276
0.35,297,276
0.36,480,276
0.37,491,276
0.38,492,276
0.39,440,276
0.4,279,276
0.41,468,276
0.42,452,276
0.43,409,276
0.44,264,276
0.45,415,276
0.46,355,276
0.47,345,276
0.48,201,276
0.49,267,276
0.5,266,276
0.51,241,276
0.52,160,276
0.53,199,276
0.54,175,276
0.55,146,276
0.56,81,276
0.57,90,276
0.58,73,276
0.59,59,276
0.6,26,276
0.61,27,276
0.62,55,276
0.63,29,276
0.64,21,276
0.65,15,276
0.66,23,276
0.67,16,276
0.68,13,276
0.69,4,276
0.7,12,276
0.71,8,276
0.72,4,276
0.73,5,276
0.74,8,276
0.75,2,276
0.76,4,276
0.77,1,276
0.78,3,276
0.79,2,276
0.8,1,276
0.2,3,277
0.21,12,277
0.22,15,277
0.23,29,277
0.24,21,277
0.25,71,277
0.26,106,277
0.27,148,277
0.28,141,277
0.29,215,277
0.3,277,277
0.31,334,277
0.32,341,277
0.33,291,277
0.34,464,277
0.35,451,277
0.36,468,277
0.37,334,277
0.38,502,277
0.39,435,277
0.4,437,277
0.41,308,277
0.42,458,277
0.43,410,277
0.44,402,277
0.45,405,277
0.46,226,277
0.47,350,277
0.48,310,277
0.49,274,277
0.5,157,277
0.51,247,277
0.52,238,277
0.53,196,277
0.54,113,277
0.55,151,277
0.56,123,277
0.57,82,277
0.58,72,277
0.59,41,277
0.6,38,277
0.61,33,277
0.62,47,277
0.63,22,277
0.64,20,277
0.65,26,277
0.66,22,277
0.67,8,277
0.68,14,277
0.69,10,277
0.7,8,277
0.71,8,277
0.72,4,277
0.73,5,277
0.74,8,277
0.75,4,277
0.76,2,277
0.77,1,277
0.78,3,277
0.79,2,277
0.8,1,277
0.2,5,278
0.21,10,278
0.22,15,278
0.23,30,278
0.24,36,278
0.25,45,278
0.26,107,278
0.27,140,278
0.28,212,278
0.29,223,278
0.3,195,278
0.31,324,278
0.32,325,278
0.33,439,278
0.34,303,278
0.35,458,278
0.36,468,278
0.37,506,278
0.38,475,278
0.39,288,278
0.4,431,278
0.41,454,278
0.42,462,278
0.43,265,278
0.44,403,278
0.45,398,278
0.46,362,278
0.47,333,278
0.48,206,278
0.49,283,278
0.5,243,278
0.51,242,278
0.52,158,278
0.53,196,278
0.54,182,278
0.55,135,278
0.56,116,278
0.57,63,278
0.58,74,278
0.59,57,278
0.6,35,278
0.61,18,278
0.62,50,278
0.63,32,278
0.64,20,278
0.65,26,278
0.66,15,278
0.67,15,278
0.68,14,278
0.69,9,278
0.7,5,278
0.71,8,278
0.72,6,278
0.73,5,278
0.74,8,278
0.75,2,278
0.76,4,278
0.77,1,278
0.78,3,278
0.79,2,278
0.8,1,278
0.2,7,279
0.21,9,279
0.22,15,279
0.23,25,279
0.24,34,279
0.25,74,279
0.26,74,279
0.27,141,279
0.28,203,279
0.29,219,279
0.3,281,279
0.31,226,279
0.32,325,279
0.33,423,279
0.34,451,279
0.35,458,279
0.36,303,279
0.37,498,279
0.38,475,279
0.39,462,279
0.4,285,279
0.41,433,279
0.42,461,279
0.43,420,279
0.44,391,279
0.45,261,279
0.46,379,279
0.47,337,279
0.48,302,279
0.49,270,279
0.5,164,279
0.51,248,279
0.52,229,279
0.53,187,279
0.54,172,279
0.55,102,279
0.56,123,279
0.57,86,279
0.58,68,279
0.59,54,279
0.6,21,279
0.61,33,279
0.62,48,279
0.63,27,279
0.64,13,279
0.65,22,279
0.66,27,279
0.67,14,279
0.68,15,279
0.69,5,279
0.7,9,279
0.71,7,279
0.72,5,279
0.73,5,279
0.74,5,279
0.75,6,279
0.76,3,279
0.77,1,279
0.78,3,279
0.79,2,279
0.8,1,279
0.2,7,280
0.21,12,280
0.22,17,280
0.23,20,280
0.24,28,280
0.25,73,280
0.26,114,280
0.27,95,280
0.28,200,280
0.29,206,280
0.3,278,280
0.31,334,280
0.32,327,280
0.33,295,280
0.34,437,280
0.35,471,280
0.36,458,280
0.37,323,280
0.38,491,280
0.39,459,280
0.4,433,280
0.41,433,280
0.42,457,280
0.43,277,280
0.44,392,280
0.45,401,280
0.46,362,280
0.47,221,280
0.48,297,280
0.49,277,280
0.5,258,280
0.51,239,280
0.52,222,280
0.53,121,280
0.54,188,280
0.55,140,280
0.56,115,280
0.57,59,280
0.58,75,280
0.59,54,280
0.6,34,280
0.61,37,280
0.62,43,280
0.63,21,280
0.64,21,280
0.65,20,280
0.66,26,280
0.67,10,280
0.68,14,280
0.69,9,280
0.7,9,280
0.71,6,280
0.72,5,280
0.73,5,280
0.74,6,280
0.75,5,280
0.76,3,280
0.77,1,280
0.78,3,280
0.79,2,280
0.8,1,280
0.2,6,281
0.21,13,281
0.22,15,281
0.23,27,281
0.24,17,281
0.25,69,281
0.26,111,281
0.27,142,281
0.28,208,281
0.29,140,281
0.3,271,281
0.31,328,281
0.32,329,281
0.33,415,281
0.34,307,281
0.35,457,281
0.36,461,281
0.37,481,281
0.38,476,281
0.39,308,281
0.4,442,281
0.41,430,281
0.42,457,281
0.43,418,281
0.44,388,281
0.45,262,281
0.46,369,281
0.47,337,281
0.48,289,281
0.49,256,281
0.5,186,281
0.51,246,281
0.52,226,281
0.53,179,281
0.54,174,281
0.55,90,281
0.56,133,281
0.57,92,281
0.58,62,281
0.59,54,281
0.6,32,281
0.61,22,281
0.62,49,281
0.63,31,281
0.64,18,281
0.65,25,281
0.66,14,281
0.67,17,281
0.68,15,281
0.69,8,281
0.7,8,281
0.71,5,281
0.72,6,281
0.73,5,281
0.74,6,281
0.75,5,281
0.76,3,281
0.77,1,281
0.78,3,281
0.79,2,281
0.8,1,281
0.2,5,282
0.21,11,282
0.22,18,282
0.23,25,282
0.24,32,282
0.25,48,282
0.26,109,282
0.27,136,282
0.28,205,282
0.29,214,282
0.3,281,282
0.31,227,282
0.32,322,282
0.33,401,282
0.34,463,282
0.35,452,282
0.36,311,282
0.37,476,282
0.38,475,282
0.39,452,282
0.4,451,282
0.41,426,282
0.42,313,282
0.43,424,282
0.44,380,282
0.45,387,282
0.46,359,282
0.47,236,282
0.48,291,282
0.49,266,282
0.5,261,282
0.51,239,282
0.52,224,282
0.53,121,282
0.54,173,282
0.55,144,282
0.56,120,282
0.57,93,282
0.58,35,282
0.59,57,282
0.6,34,282
0.61,34,282
0.62,45,282
0.63,32,282
0.64,11,282
0.65,21,282
0.66,28,282
0.67,11,282
0.68,16,282
0.69,5,282
0.7,9,282
0.71,6,282
0.72,6,282
0.73,5,282
0.74,7,282
0.75,4,282
0.76,3,282
0.77,1,282
0.78,3,282
0.79,2,282
0.8,1,282
0.2,7,283
0.21,6,283
0.22,19,283
0.23,24,283
0.24,32,283
0.25,66,283
0.26,81,283
0.27,132,283
0.28,196,283
0.29,209,283
0.3,274,283
0.31,333,283
0.32,219,283
0.33,383,283
0.34,460,283
0.35,446,283
0.36,466,283
0.37,476,283
0.38,327,283
0.39,447,283
0.4,452,283
0.41,423,283
0.42,453,283
0.43,420,283
0.44,247,283
0.45,397,283
0.46,350,283
0.47,341,283
0.48,285,283
0.49,266,283
0.5,184,283
0.51,235,283
0.52,226,283
0.53,190,283
0.54,163,283
0.55,139,283
0.56,81,283
0.57,98,283
0.58,63,283
0.59,52,283
0.6,33,283
0.61,39,283
0.62,30,283
0.63,30,283
0.64,22,283
0.65,20,283
0.66,25,283
0.67,12,283
0.68,9,283
0.69,12,283
0.7,8,283
0.71,6,283
0.72,7,283
0.73,5,283
0.74,4,283
0.75,6,283
0.76,3,283
0.77,2,283
0.78,2,283
0.79,2,283
0.8,1,283
0.2,6,284
0.21,10,284
0.22,12,284
0.23,27,284
0.24,25,284
0.25,71,284
0.26,112,284
0.27,135,284
0.28,144,284
0.29,208,284
0.3,261,284
0.31,341,284
0.32,325,284
0.33,397,284
0.34,311,284
0.35,446,284
0.36,457,284
0.37,481,284
0.38,469,284
0.39,453,284
0.4,453,284
0.41,279,284
0.42,441,284
0.43,433,284
0.44,375,284
0.45,393,284
0.46,328,284
0.47,245,284
0.48,291,284
0.49,271,284
0.5,262,284
0.51,240,284
0.52,212,284
0.53,120,284
0.54,175,284
0.55,143,284
0.56,124,284
0.57,91,284
0.58,56,284
0.59,33,284
0.6,39,284
0.61,32,284
0.62,49,284
0.63,27,284
0.64,20,284
0.65,22,284
0.66,16,284
0.67,16,284
0.68,14,284
0.69,10,284
0.7,7,284
0.71,8,284
0.72,3,284
0.73,6,284
0.74,5,284
0.75,6,284
0.76,3,284
0.77,2,284
0.78,0,284
0.79,4,284
0.8,1,284
0.2,6,285
0.21,8,285
0.22,22,285
0.23,18,285
0.24,25,285
0.25,65,285
0.26,108,285
0.27,140,285
0.28,194,285
0.29,215,285
0.3,187,285
0.31,318,285
0.32,336,285
0.33,392,285
0.34,456,285
0.35,435,285
0.36,470,285
0.37,309,285
0.38,487,285
0.39,441,285
0.4,453,285
0.41,430,285
0.42,442,285
0.43,289,285
0.44,366,285
0.45,400,285
0.46,336,285
0.47,348,285
0.48,279,285
0.49,284,285
0.5,170,285
0.51,233,285
0.52,210,285
0.53,195,285
0.54,171,285
0.55,138,285
0.56,110,285
0.57,65,285
0.58,61,285
0.59,53,285
0.6,34,285
0.61,34,285
0.62,50,285
0.63,17,285
0.64,21,285
0.65,19,285
0.66,23,285
0.67,17,285
0.68,16,285
0.69,7,285
0.7,6,285
0.71,5,285
0.72,7,285
0.73,6,285
0.74,4,285
0.75,6,285
0.76,4,285
0.77,1,285
0.78,1,285
0.79,3,285
0.8,1,285
0.2,3,286
0.21,11,286
0.22,21,286
0.23,23,286
0.24,36,286
0.25,43,286
0.26,99,286
0.27,143,286
0.28,181,286
0.29,218,286
0.3,279,286
0.31,315,286
0.32,225,286
0.33,388,286
0.34,427,286
0.35,454,286
0.36,464,286
0.37,474,286
0.38,474,286
0.39,314,286
0.4,422,286
0.41,435,286
0.42,444,286
0.43,429,286
0.44,360,286
0.45,395,286
0.46,233,286
0.47,339,286
0.48,288,286
0.49,282,286
0.5,248,286
0.51,237,286
0.52,211,286
0.53,181,286
0.54,110,286
0.55,146,286
0.56,118,286
0.57,93,286
0.58,53,286
0.59,55,286
0.6,30,286
0.61,27,286
0.62,45,286
0.63,31,286
0.64,17,286
0.65,26,286
0.66,19,286
0.67,14,286
0.68,10,286
0.69,11,286
0.7,8,286
0.71,6,286
0.72,7,286
0.73,5,286
0.74,5,286
0.75,5,286
0.76,4,286
0.77,1,286
0.78,2,286
0.79,2,286
0.8,1,286
0.2,3,287
0.21,10,287
0.22,18,287
0.23,26,287
0.24,32,287
0.25,72,287
0.26,108,287
0.27,93,287
0.28,182,287
0.29,205,287
0.3,280,287
0.31,301,287
0.32,343,287
0.33,405,287
0.34,438,287
0.35,293,287
0.36,467,287
0.37,461,287
0.38,481,287
0.39,450,287
0.4,428,287
0.41,434,287
0.42,300,287
0.43,428,287
0.44,379,287
0.45,381,287
0.46,361,287
0.47,323,287
0.48,281,287
0.49,279,287
0.5,165,287
0.51,230,287
0.52,229,287
0.53,179,287
0.54,168,287
0.55,140,287
0.56,114,287
0.57,86,287
0.58,33,287
0.59,57,287
0.6,35,287
0.61,38,287
0.62,40,287
0.63,29,287
0.64,18,287
0.65,15,287
0.66,24,287
0.67,15,287
0.68,14,287
0.69,10,287
0.7,8,287
0.71,6,287
0.72,7,287
0.73,4,287
0.74,6,287
0.75,5,287
0.76,4,287
0.77,1,287
0.78,3,287
0.79,1,287
0.8,1,287
0.2,5,288
0.21,7,288
0.22,13,288
0.23,27,288
0.24,29,288
0.25,68,288
0.26,107,288
0.27,138,288
0.28,197,288
0.29,120,288
0.3,288,288
0.31,295,288
0.32,339,288
0.33,392,288
0.34,453,288
0.35,425,288
0.36,457,288
0.37,322,288
0.38,474,288
0.39,455,288
0.4,427,288
0.41,428,288
0.42,437,288
0.43,437,288
0.44,365,288
0.45,386,288
0.46,233,288
0.47,322,288
0.48,301,288
0.49,274,288
0.5,239,288
0.51,236,288
0.52,217,288
0.53,196,288
0.54,105,288
0.55,140,288
0.56,107,288
0.57,96,288
0.58,58,288
0.59,51,288
0.6,35,288
0.61,38,288
0.62,41,288
0.63,19,288
0.64,21,288
0.65,21,288
0.66,22,288
0.67,14,288
0.68,16,288
0.69,7,288
0.7,8,288
0.71,5,288
0.72,6,288
0.73,7,288
0.74,5,288
0.75,5,288
0.76,4,288
0.77,1,288
0.78,4,288
0.79,0,288
0.8,1,288
0.2,5,289
0.21,8,289
0.22,24,289
0.23,13,289
0.24,27,289
0.25,65,289
0.26,107,289
0.27,133,289
0.28,188,289
0.29,206,289
0.3,287,289
0.31,299,289
0.32,228,289
0.33,395,289
0.34,438,289
0.35,429,289
0.36,460,289
0.37,476,289
0.38,469,289
0.39,439,289
0.4,437,289
0.41,268,289
0.42,447,289
0.43,434,289
0.44,374,289
0.45,379,289
0.46,348,289
0.47,312,289
0.48,295,289
0.49,264,289
0.5,170,289
0.51,237,289
0.52,219,289
0.53,190,289
0.54,168,289
0.55,129,289
0.56,118,289
0.57,86,289
0.58,53,289
0.59,36,289
0.6,35,289
0.61,33,289
0.62,45,289
0.63,30,289
0.64,19,289
0.65,26,289
0.66,16,289
0.67,13,289
0.68,12,289
0.69,11,289
0.7,8,289
0.71,6,289
0.72,5,289
0.73,8,289
0.74,4,289
0.75,5,289
0.76,4,289
0.77,1,289
0.78,1,289
0.79,3,289
0.8,1,289
0.2,5,290
0.21,8,290
0.22,21,290
0.23,25,290
0.24,33,290
0.25,47,290
0.26,99,290
0.27,125,290
0.28,182,290
0.29,204,290
0.3,290,290
0.31,291,290
0.32,337,290
0.33,404,290
0.34,446,290
0.35,283,290
0.36,458,290
0.37,481,290
0.38,458,290
0.39,447,290
0.4,428,290
0.41,418,290
0.42,446,290
0.43,426,290
0.44,377,290
0.45,253,290
0.46,344,290
0.47,319,290
0.48,294,290
0.49,268,290
0.5,248,290
0.51,237,290
0.52,217,290
0.53,188,290
0.54,162,290
0.55,79,290
0.56,123,290
0.57,87,290
0.58,56,290
0.59,55,290
0.6,31,290
0.61,35,290
0.62,42,290
0.63,30,290
0.64,19,290
0.65,17,290
0.66,19,290
0.67,16,290
0.68,13,290
0.69,10,290
0.7,8,290
0.71,7,290
0.72,4,290
0.73,8,290
0.74,5,290
0.75,3,290
0.76,4,290
0.77,2,290
0.78,1,290
0.79,3,290
0.8,1,290
0.2,4,291
0.21,9,291
0.22,17,291
0.23,28,291
0.24,30,291
0.25,72,291
0.26,108,291
0.27,128,291
0.28,125,291
0.29,204,291
0.3,286,291
0.31,291,291
0.32,323,291
0.33,395,291
0.34,444,291
0.35,423,291
0.36,460,291
0.37,478,291
0.38,471,291
0.39,277,291
0.4,438,291
0.41,426,291
0.42,444,291
0.43,423,291
0.44,382,291
0.45,364,291
0.46,346,291
0.47,317,291
0.48,282,291
0.49,267,291
0.5,166,291
0.51,241,291
0.52,216,291
0.53,196,291
0.54,155,291
0.55,130,291
0.56,115,291
0.57,88,291
0.58,52,291
0.59,52,291
0.6,30,291
0.61,24,291
0.62,45,291
0.63,30,291
0.64,17,291
0.65,28,291
0.66,16,291
0.67,15,291
0.68,16,291
0.69,9,291
0.7,6,291
0.71,7,291
0.72,2,291
0.73,10,291
0.74,1,291
0.75,8,291
0.76,3,291
0.77,2,291
0.78,1,291
0.79,3,291
0.8,1,291
0.2,4,292
0.21,8,292
0.22,15,292
0.23,30,292
0.24,23,292
0.25,70,292
0.26,108,292
0.27,126,292
0.28,184,292
0.29,220,292
0.3,276,292
0.31,201,292
0.32,324,292
0.33,391,292
0.34,441,292
0.35,419,292
0.36,455,292
0.37,483,292
0.38,455,292
0.39,443,292
0.4,430,292
0.41,421,292
0.42,436,292
0.43,403,292
0.44,260,292
0.45,373,292
0.46,345,292
0.47,335,292
0.48,271,292
0.49,274,292
0.5,250,292
0.51,224,292
0.52,229,292
0.53,186,292
0.54,150,292
0.55,118,292
0.56,82,292
0.57,91,292
0.58,60,292
0.59,53,292
0.6,31,292
0.61,37,292
0.62,39,292
0.63,31,292
0.64,18,292
0.65,29,292
0.66,12,292
0.67,14,292
0.68,18,292
0.69,4,292
0.7,9,292
0.71,6,292
0.72,4,292
0.73,9,292
0.74,2,292
0.75,7,292
0.76,3,292
0.77,2,292
0.78,2,292
0.79,2,292
0.8,1,292
0.2,7,293
0.21,3,293
0.22,15,293
0.23,26,293
0.24,27,293
0.25,68,293
0.26,102,293
0.27,122,293
0.28,179,293
0.29,206,293
0.3,284,293
0.31,301,293
0.32,338,293
0.33,392,293
0.34,444,293
0.35,420,293
0.36,312,293
0.37,466,293
0.38,460,293
0.39,444,293
0.4,434,293
0.41,423,293
0.42,434,293
0.43,408,293
0.44,382,293
0.45,374,293
0.46,334,293
0.47,328,293
0.48,269,293
0.49,269,293
0.5,167,293
0.51,230,293
0.52,216,293
0.53,195,293
0.54,154,293
0.55,131,293
0.56,113,293
0.57,85,293
0.58,57,293
0.59,50,293
0.6,36,293
0.61,33,293
0.62,42,293
0.63,26,293
0.64,11,293
0.65,30,293
0.66,16,293
0.67,14,293
0.68,14,293
0.69,9,293
0.7,10,293
0.71,6,293
0.72,4,293
0.73,8,293
0.74,3,293
0.75,6,293
0.76,4,293
0.77,1,293
0.78,2,293
0.79,2,293
0.8,0,293
0.2,6,294
0.21,7,294
0.22,22,294
0.23,23,294
0.24,28,294
0.25,53,294
0.26,101,294
0.27,115,294
0.28,178,294
0.29,204,294
0.3,272,294
0.31,284,294
0.32,345,294
0.33,387,294
0.34,443,294
0.35,413,294
0.36,460,294
0.37,471,294
0.38,456,294
0.39,444,294
0.4,422,294
0.41,422,294
0.42,282,294
0.43,422,294
0.44,370,294
0.45,386,294
0.46,338,294
0.47,342,294
0.48,262,294
0.49,282,294
0.5,234,294
0.51,224,294
0.52,217,294
0.53,188,294
0.54,154,294
0.55,124,294
0.56,106,294
0.57,91,294
0.58,31,294
0.59,52,294
0.6,38,294
0.61,32,294
0.62,40,294
0.63,30,294
0.64,20,294
0.65,27,294
0.66,17,294
0.67,12,294
0.68,16,294
0.69,7,294
0.7,10,294
0.71,7,294
0.72,6,294
0.73,5,294
0.74,5,294
0.75,4,294
0.76,4,294
0.77,0,294
0.78,1,294
0.79,4,294
0.8,0,294
0.2,5,295
0.21,8,295
0.22,20,295
0.23,20,295
0.24,30,295
0.25,75,295
0.26,111,295
0.27,119,295
0.28,183,295
0.29,232,295
0.3,167,295
0.31,283,295
0.32,340,295
0.33,378,295
0.34,444,295
0.35,421,295
0.36,448,295
0.37,470,295
0.38,458,295
0.39,431,295
0.4,430,295
0.41,438,295
0.42,402,295
0.43,414,295
0.44,385,295
0.45,372,295
0.46,326,295
0.47,324,295
0.48,281,295
0.49,266,295
0.5,158,295
0.51,230,295
0.52,217,295
0.53,189,295
0.54,158,295
0.55,130,295
0.56,111,295
0.57,82,295
0.58,62,295
0.59,47,295
0.6,41,295
0.61,32,295
0.62,39,295
0.63,25,295
0.64,23,295
0.65,24,295
0.66,17,295
0.67,14,295
0.68,17,295
0.69,5,295
0.7,5,295
0.71,7,295
0.72,6,295
0.73,7,295
0.74,4,295
0.75,6,295
0.76,4,295
0.77,0,295
0.78,1,295
0.79,4,295
0.8,1,295
0.2,4,296
0.21,7,296
0.22,15,296
0.23,24,296
0.24,30,296
0.25,69,296
0.26,107,296
0.27,117,296
0.28,185,296
0.29,209,296
0.3,274,296
0.31,293,296
0.32,346,296
0.33,376,296
0.34,453,296
0.35,415,296
0.36,464,296
0.37,316,296
0.38,457,296
0.39,421,296
0.4,429,296
0.41,434,296
0.42,410,296
0.43,413,296
0.44,387,296
0.45,379,296
0.46,332,296
0.47,321,296
0.48,274,296
0.49,296,296
0.5,232,296
0.51,217,296
0.52,214,296
0.53,181,296
0.54,158,296
0.55,120,296
0.56,108,296
0.57,86,296
0.58,52,296
0.59,49,296
0.6,36,296
0.61,31,296
0.62,38,296
0.63,21,296
0.64,18,296
0.65,27,296
0.66,18,296
0.67,11,296
0.68,15,296
0.69,13,296
0.7,6,296
0.71,8,296
0.72,4,296
0.73,7,296
0.74,5,296
0.75,5,296
0.76,4,296
0.77,0,296
0.78,2,296
0.79,3,296
0.8,1,296
0.2,4,297
0.21,6,297
0.22,13,297
0.23,25,297
0.24,30,297
0.25,66,297
0.26,102,297
0.27,115,297
0.28,177,297
0.29,202,297
0.3,272,297
0.31,292,297
0.32,333,297
0.33,370,297
0.34,444,297
0.35,423,297
0.36,459,297
0.37,457,297
0.38,446,297
0.39,443,297
0.4,415,297
0.41,449,297
0.42,401,297
0.43,399,297
0.44,386,297
0.45,367,297
0.46,330,297
0.47,309,297
0.48,282,297
0.49,274,297
0.5,156,297
0.51,222,297
0.52,222,297
0.53,185,297
0.54,153,297
0.55,126,297
0.56,111,297
0.57,83,297
0.58,68,297
0.59,47,297
0.6,39,297
0.61,34,297
0.62,34,297
0.63,32,297
0.64,23,297
0.65,20,297
0.66,18,297
0.67,13,297
0.68,15,297
0.69,10,297
0.7,8,297
0.71,7,297
0.72,4,297
0.73,6,297
0.74,5,297
0.75,5,297
0.76,4,297
0.77,0,297
0.78,2,297
0.79,3,297
0.8,1,297
0.2,5,298
0.21,9,298
0.22,17,298
0.23,23,298
0.24,34,298
0.25,49,298
0.26,98,298
0.27,108,298
0.28,173,298
0.29,194,298
0.3,269,298
0.31,291,298
0.32,336,298
0.33,366,298
0.34,428,298
0.35,419,298
0.36,451,298
0.37,463,298
0.38,453,298
0.39,430,298
0.4,419,298
0.41,453,298
0.42,399,298
0.43,391,298
0.44,395,298
0.45,372,298
0.46,332,298
0.47,318,298
0.48,279,298
0.49,286,298
0.5,229,298
0.51,216,298
0.52,224,298
0.53,177,298
0.54,146,298
0.55,118,298
0.56,109,298
0.57,82,298
0.58,63,298
0.59,43,298
0.6,43,298
0.61,28,298
0.62,38,298
0.63,27,298
0.64,26,298
0.65,20,298
0.66,17,298
0.67,13,298
0.68,17,298
0.69,7,298
0.7,7,298
0.71,7,298
0.72,5,298
0.73,5,298
0.74,5,298
0.75,4,298
0.76,4,298
0.77,1,298
0.78,2,298
0.79,3,298
0.8,1,298
0.2,5,299
0.21,8,299
0.22,14,299
0.23,23,299
0.24,33,299
0.25,76,299
0.26,102,299
0.27,129,299
0.28,171,299
0.29,202,299
0.3,277,299
0.31,304,299
0.32,339,299
0.33,373,299
0.34,433,299
0.35,421,299
0.36,460,299
0.37,451,299
0.38,452,299
0.39,444,299
0.4,415,299
0.41,425,299
0.42,394,299
0.43,400,299
0.44,400,299
0.45,365,299
0.46,310,299
0.47,314,299
0.48,286,299
0.49,266,299
0.5,162,299
0.51,220,299
0.52,214,299
0.53,191,299
0.54,149,299
0.55,125,299
0.56,104,299
0.57,92,299
0.58,67,299
0.59,46,299
0.6,42,299
0.61,26,299
0.62,37,299
0.63,33,299
0.64,25,299
0.65,21,299
0.66,16,299
0.67,14,299
0.68,17,299
0.69,7,299
0.7,8,299
0.71,7,299
0.72,4,299
0.73,7,299
0.74,6,299
0.75,4,299
0.76,5,299
0.77,0,299
0.78,2,299
0.79,3,299
0.8,1,299
